Name,Size,Age,Color,Breed
Osgei,0,27,red,Hungarian Horntail
Osnfsc,5,77,white,Hungarian Horntail
Oth,20,94,white,Hungarian Horntail
Ovj,11,85,white,Hungarian Horntail
Oxdeh,1,53,blue,Hungarian Horntail
Oxmull,14,11,white,Hungarian Horntail
Paaxgg,19,80,blue,Hungarian Horntail
Pbqf,9,29,white,Hungarian Horntail
Pfyhrt,11,9,white,Hungarian Horntail
Pgnqep,17,65,white,Hungarian Horntail
Phdbmij,15,2,white,Hungarian Horntail
Ppj,12,45,red,Hungarian Horntail
Ppq,17,51,black,Hungarian Horntail
Pqyjtrjg,11,80,black,Hungarian Horntail
Psrjnccn,15,61,black,Hungarian Horntail
Puoq,11,51,red,Hungarian Horntail
Pusahil,2,85,black,Hungarian Horntail
Pvkepqd,3,86,white,Hungarian Horntail
Qaefc,12,77,black,Hungarian Horntail
Qal,4,8,black,Hungarian Horntail
Qcmase,16,85,black,Hungarian Horntail
Qcmq,19,44,red,Hungarian Horntail
Qdh,3,81,blue,Hungarian Horntail
Qfcms,18,19,red,Hungarian Horntail
Qhkaoci,14,62,blue,Hungarian Horntail
Qjbcn,10,13,white,Hungarian Horntail
Qjdswnwf,0,20,black,Hungarian Horntail
Qjnud,5,85,white,Hungarian Horntail
Qmt,12,83,red,Hungarian Horntail
Qnjwav,15,64,red,Hungarian Horntail
Qnpx,9,65,red,Hungarian Horntail
Qnqk,7,52,red,Hungarian Horntail
Qpola,17,49,blue,Hungarian Horntail
Qrn,7,6,red,Hungarian Horntail
Qryikglg,14,66,black,Hungarian Horntail
Qtrhoxub,11,36,white,Hungarian Horntail
Quglvbu,3,71,blue,Hungarian Horntail
Qve,5,67,blue,Hungarian Horntail
Qvrhdyf,16,51,blue,Hungarian Horntail
Qxyha,12,26,white,Hungarian Horntail
Qyg,14,62,white,Hungarian Horntail
Qyjhj,14,25,black,Hungarian Horntail
Ranhdpcs,2,43,white,Hungarian Horntail
Relpahwk,2,39,black,Hungarian Horntail
Rewgn,13,68,red,Hungarian Horntail
Rhav,18,11,white,Hungarian Horntail
Rkvl,14,63,red,Hungarian Horntail
Rlbhflf,7,71,blue,Hungarian Horntail
Rmjegs,11,67,red,Hungarian Horntail
Rpddi,17,30,red,Hungarian Horntail
Rpq,19,42,blue,Hungarian Horntail
Rsgjm,5,19,blue,Hungarian Horntail
Rwr,5,87,blue,Hungarian Horntail
Scma,18,74,blue,Hungarian Horntail
Scqji,4,4,red,Hungarian Horntail
Sef,9,26,red,Hungarian Horntail
Sjod,15,70,white,Hungarian Horntail
Skp,16,37,white,Hungarian Horntail
Slrimlw,8,44,black,Hungarian Horntail
Snmpttf,8,27,white,Hungarian Horntail
Soua,17,53,blue,Hungarian Horntail
Srbxcd,1,9,red,Hungarian Horntail
Srobq,6,35,black,Hungarian Horntail
Srsd,6,33,white,Hungarian Horntail
Ssb,11,44,blue,Hungarian Horntail
Ssgqnqy,5,19,white,Hungarian Horntail
Ssj,7,52,red,Hungarian Horntail
Sspem,0,36,white,Hungarian Horntail
Sssgxrc,10,87,blue,Hungarian Horntail
Tawol,9,68,black,Hungarian Horntail
Teq,13,60,blue,Hungarian Horntail
The,11,57,black,Hungarian Horntail
Tjhjo,19,51,red,Hungarian Horntail
Tpqerlp,17,98,blue,Hungarian Horntail
Tqogplvu,13,17,blue,Hungarian Horntail
Trlp,11,21,red,Hungarian Horntail
Tthqr,5,60,red,Hungarian Horntail
Tvpe,11,31,black,Hungarian Horntail
Txc,5,54,white,Hungarian Horntail
Tyalsd,5,16,white,Hungarian Horntail
Ufcju,11,18,white,Hungarian Horntail
Ufmra,12,38,black,Hungarian Horntail
Ugvaa,8,62,red,Hungarian Horntail
Uji,4,2,blue,Hungarian Horntail
Ukthmjvl,12,47,black,Hungarian Horntail
Uldfwpyk,10,23,red,Hungarian Horntail
Uoqyksu,15,14,red,Hungarian Horntail
Uqbcf,13,99,blue,Hungarian Horntail
Uqflxcbk,10,28,red,Hungarian Horntail
Urrwtl,10,13,blue,Hungarian Horntail
Usvlknxh,9,69,blue,Hungarian Horntail
Uydunvh,19,38,white,Hungarian Horntail
Var,8,27,white,Hungarian Horntail
Vau,6,15,black,Hungarian Horntail
Vdit,17,63,black,Hungarian Horntail
Vfbxqmhg,20,34,black,Hungarian Horntail
Vfnafsa,9,97,red,Hungarian Horntail
Vfyy,12,47,black,Hungarian Horntail
Vha,10,90,black,Hungarian Horntail
Vigrfsdq,0,96,red,Hungarian Horntail
Vkfeinud,13,89,red,Hungarian Horntail
Vkivi,4,65,black,Hungarian Horntail
Vlhwbofp,9,87,white,Hungarian Horntail
Vnmvtl,20,79,black,Hungarian Horntail
Vowt,17,76,red,Hungarian Horntail
Vsuk,1,93,black,Hungarian Horntail
Vtjm,19,79,red,Hungarian Horntail
Vypgcjg,15,37,blue,Hungarian Horntail
Wawqm,5,16,blue,Hungarian Horntail
Wcquj,7,88,black,Hungarian Horntail
Wfats,13,30,black,Hungarian Horntail
Wfhtaadi,13,52,white,Hungarian Horntail
Wfld,19,70,white,Hungarian Horntail
Wfo,14,84,white,Hungarian Horntail
Wfrtbsv,6,72,red,Hungarian Horntail
Wimfmnc,7,14,blue,Hungarian Horntail
Wiwrl,1,40,white,Hungarian Horntail
Wku,16,34,blue,Hungarian Horntail
Wkyy,9,92,red,Hungarian Horntail
Wlp,13,9,red,Hungarian Horntail
Wnf,0,29,blue,Hungarian Horntail
Wnv,14,21,black,Hungarian Horntail
Wpy,5,80,black,Hungarian Horntail
Wro,12,42,blue,Hungarian Horntail
Wtcqt,9,65,red,Hungarian Horntail
Wtcrbbpe,8,91,red,Hungarian Horntail
Wtmi,19,83,blue,Hungarian Horntail
Wvdg,9,31,white,Hungarian Horntail
Wvigei,18,67,white,Hungarian Horntail
Wxsgbtmd,14,7,blue,Hungarian Horntail
Wyqk,10,24,white,Hungarian Horntail
Xaoetifq,9,18,red,Hungarian Horntail
Xbk,17,79,blue,Hungarian Horntail
Xbvy,13,14,blue,Hungarian Horntail
Xdjybya,13,21,white,Hungarian Horntail
Xeywxku,2,87,blue,Hungarian Horntail
Xgn,16,43,blue,Hungarian Horntail
Xicmftq,4,48,black,Hungarian Horntail
Xirhxc,4,5,black,Hungarian Horntail
Xldxok,18,48,white,Hungarian Horntail
Xlpngb,8,55,blue,Hungarian Horntail
Xlsa,8,60,black,Hungarian Horntail
Xmcn,11,88,blue,Hungarian Horntail
Xns,5,76,white,Hungarian Horntail
Xpkuk,18,38,black,Hungarian Horntail
Xqrw,1,5,white,Hungarian Horntail
Xtxts,7,77,white,Hungarian Horntail
Xxntfx,10,1,white,Hungarian Horntail
Yapks,3,22,white,Hungarian Horntail
Ycdoksg,1,41,white,Hungarian Horntail
Ycxw,3,63,red,Hungarian Horntail
Yepoa,10,25,black,Hungarian Horntail
Yfao,15,74,white,Hungarian Horntail
Yfoc,0,20,black,Hungarian Horntail
Ygtiovf,20,93,white,Hungarian Horntail
Yhnddvp,7,18,red,Hungarian Horntail
Yqsmb,7,19,blue,Hungarian Horntail
Yrop,5,17,blue,Hungarian Horntail
Ysp,8,49,black,Hungarian Horntail
Ytrpi,4,89,blue,Hungarian Horntail
Yvk,12,72,white,Hungarian Horntail
Yvo,14,40,white,Hungarian Horntail
Ywudfjmk,18,73,red,Hungarian Horntail
Aaa,7,50,red,Norwegian Ridgeback
Aewijli,11,84,white,Norwegian Ridgeback
Ain,20,83,red,Norwegian Ridgeback
Akmpnlxf,15,85,black,Norwegian Ridgeback
Aks,0,70,black,Norwegian Ridgeback
Aovp,20,77,white,Norwegian Ridgeback
Aqlbefbq,17,97,white,Norwegian Ridgeback
Arqxom,15,21,blue,Norwegian Ridgeback
Asuajpvt,5,36,red,Norwegian Ridgeback
Atoxdqj,12,72,red,Norwegian Ridgeback
Atwqk,15,20,white,Norwegian Ridgeback
Aujpexwh,10,11,red,Norwegian Ridgeback
Awh,7,49,black,Norwegian Ridgeback
Awh,7,49,black,Norwegian Ridgeback
Ayyxtmxk,17,28,black,Norwegian Ridgeback
Bbc,0,73,white,Norwegian Ridgeback
Bjdqgkve,7,73,blue,Norwegian Ridgeback
Bktxdbqr,3,50,black,Norwegian Ridgeback
Blebr,4,29,red,Norwegian Ridgeback
Blku,18,11,white,Norwegian Ridgeback
Bmttsun,12,82,black,Norwegian Ridgeback
Bnodvnr,7,32,blue,Norwegian Ridgeback
Bnuir,2,78,red,Norwegian Ridgeback
Bosa,14,45,blue,Norwegian Ridgeback
Bosuva,5,80,blue,Norwegian Ridgeback
Bpvi,15,27,red,Norwegian Ridgeback
Brbtkiun,3,67,white,Norwegian Ridgeback
Bsxeoplu,6,32,blue,Norwegian Ridgeback
Bteu,3,11,black,Norwegian Ridgeback
Bvc,11,5,white,Norwegian Ridgeback
Bwf,9,19,blue,Norwegian Ridgeback
Bxrxhax,19,24,black,Norwegian Ridgeback
Car,4,56,blue,Norwegian Ridgeback
Cbxkddm,18,26,blue,Norwegian Ridgeback
Cdlyou,6,61,black,Norwegian Ridgeback
Cfuke,5,36,white,Norwegian Ridgeback
Cgdtjh,20,94,black,Norwegian Ridgeback
Cifjlwb,16,3,black,Norwegian Ridgeback
Cij,13,96,blue,Norwegian Ridgeback
Cippfvi,13,86,white,Norwegian Ridgeback
Cjvikq,20,15,blue,Norwegian Ridgeback
Cnjdcr,11,38,red,Norwegian Ridgeback
Cqgffnxj,11,83,red,Norwegian Ridgeback
Cxkvx,16,95,red,Norwegian Ridgeback
Cxsrvq,16,95,black,Norwegian Ridgeback
Dbbvtom,16,28,blue,Norwegian Ridgeback
Dbmrd,7,35,black,Norwegian Ridgeback
Dcsemlho,8,52,white,Norwegian Ridgeback
Ddtxlwm,14,24,blue,Norwegian Ridgeback
Deuyvati,3,75,white,Norwegian Ridgeback
Dfnflwa,12,59,blue,Norwegian Ridgeback
Dfpfyrfm,10,56,blue,Norwegian Ridgeback
Dfx,8,93,red,Norwegian Ridgeback
Dklu,10,48,white,Norwegian Ridgeback
Dkofn,7,49,black,Norwegian Ridgeback
Doruroy,11,42,blue,Norwegian Ridgeback
Dpumtmu,14,55,blue,Norwegian Ridgeback
Ducufy,20,85,red,Norwegian Ridgeback
Duupe,1,71,white,Norwegian Ridgeback
Dwek,7,39,white,Norwegian Ridgeback
Dxfmsvb,13,12,black,Norwegian Ridgeback
Dxn,13,28,blue,Norwegian Ridgeback
Dyrot,3,88,black,Norwegian Ridgeback
Dywxa,17,3,blue,Norwegian Ridgeback
Eattaiqb,2,78,black,Norwegian Ridgeback
Eftrh,18,86,blue,Norwegian Ridgeback
Ehkjud,13,22,red,Norwegian Ridgeback
Eisacl,6,78,black,Norwegian Ridgeback
Eitj,14,48,blue,Norwegian Ridgeback
Ejjb,11,98,white,Norwegian Ridgeback
Eotepl,9,9,blue,Norwegian Ridgeback
Eraypkdt,6,70,white,Norwegian Ridgeback
Erw,13,57,black,Norwegian Ridgeback
Escwiyv,1,53,white,Norwegian Ridgeback
Esj,15,5,red,Norwegian Ridgeback
Est,20,1,white,Norwegian Ridgeback
Evi,1,89,blue,Norwegian Ridgeback
Ewabwm,10,90,red,Norwegian Ridgeback
Ewyp,17,2,black,Norwegian Ridgeback
Exybgyk,5,77,blue,Norwegian Ridgeback
Faxxmnxd,0,56,black,Norwegian Ridgeback
Fbpir,11,85,black,Norwegian Ridgeback
Fcnsx,4,49,blue,Norwegian Ridgeback
Fcy,17,66,white,Norwegian Ridgeback
Fdwda,8,52,red,Norwegian Ridgeback
Femyky,20,69,blue,Norwegian Ridgeback
Fgrstwl,12,83,red,Norwegian Ridgeback
Fhnrfrp,18,15,red,Norwegian Ridgeback
Fjm,2,41,red,Norwegian Ridgeback
Flsyhord,4,8,red,Norwegian Ridgeback
Fofi,19,19,white,Norwegian Ridgeback
Fqjxlfym,0,42,blue,Norwegian Ridgeback
Fue,20,12,black,Norwegian Ridgeback
Futehgxk,6,97,black,Norwegian Ridgeback
Fwmtdq,7,34,blue,Norwegian Ridgeback
Fxniyav,12,57,white,Norwegian Ridgeback
Gatms,17,20,white,Norwegian Ridgeback
Gehjh,4,13,blue,Norwegian Ridgeback
Gii,4,26,blue,Norwegian Ridgeback
Gilmrumg,8,84,red,Norwegian Ridgeback
Gke,5,12,white,Norwegian Ridgeback
Gmk,9,39,black,Norwegian Ridgeback
Gnild,15,76,black,Norwegian Ridgeback
Gnxksjwc,6,91,blue,Norwegian Ridgeback
Gpnvrw,9,1,white,Norwegian Ridgeback
Gqdxu,15,100,blue,Norwegian Ridgeback
Gqgkuxl,1,38,black,Norwegian Ridgeback
Grtkse,15,12,red,Norwegian Ridgeback
Hbsr,7,28,black,Norwegian Ridgeback
Hdognuu,1,74,red,Norwegian Ridgeback
Hebu,11,74,blue,Norwegian Ridgeback
Hhdqc,0,60,white,Norwegian Ridgeback
Hidooshn,12,4,white,Norwegian Ridgeback
Hierujyf,9,26,red,Norwegian Ridgeback
Hlogfo,6,80,white,Norwegian Ridgeback
Hmmd,9,15,black,Norwegian Ridgeback
Hmnek,18,71,black,Norwegian Ridgeback
Hmpnm,5,30,blue,Norwegian Ridgeback
Hmvrqkr,6,10,red,Norwegian Ridgeback
Hqjd,10,2,blue,Norwegian Ridgeback
Htqonp,18,9,blue,Norwegian Ridgeback
Hvxcvbj,2,80,red,Norwegian Ridgeback
Hxl,14,93,blue,Norwegian Ridgeback
Hyitone,7,74,black,Norwegian Ridgeback
Iben,18,19,red,Norwegian Ridgeback
Ibeqfuxt,3,3,red,Norwegian Ridgeback
Idmabmiw,10,64,blue,Norwegian Ridgeback
Iec,10,34,white,Norwegian Ridgeback
Iev,9,67,red,Norwegian Ridgeback
Iexn,17,48,black,Norwegian Ridgeback
Iftbars,15,69,blue,Norwegian Ridgeback
Igobtdik,1,67,red,Norwegian Ridgeback
Iknnjuj,4,81,black,Norwegian Ridgeback
Ikpqjd,3,43,blue,Norwegian Ridgeback
Ikuubks,15,3,black,Norwegian Ridgeback
Ioesrwja,12,26,black,Norwegian Ridgeback
Iovcmmf,20,92,red,Norwegian Ridgeback
Ioxqdt,14,99,white,Norwegian Ridgeback
Iqrb,17,94,blue,Norwegian Ridgeback
Irjbed,14,36,white,Norwegian Ridgeback
Itxknwud,3,74,blue,Norwegian Ridgeback
Ityfnmt,6,46,blue,Norwegian Ridgeback
Iuqc,20,93,blue,Norwegian Ridgeback
Iurkoo,20,33,blue,Norwegian Ridgeback
Iywal,7,77,black,Norwegian Ridgeback
Jbh,8,23,black,Norwegian Ridgeback
Jbyffme,6,72,black,Norwegian Ridgeback
Jeb,16,91,blue,Norwegian Ridgeback
Jffrnvdt,3,77,white,Norwegian Ridgeback
Jgqikjf,5,66,white,Norwegian Ridgeback
Jieyb,5,9,white,Norwegian Ridgeback
Jkwcp,18,33,blue,Norwegian Ridgeback
Jmif,14,46,red,Norwegian Ridgeback
Jmiysx,16,14,black,Norwegian Ridgeback
Jmoepoep,0,3,red,Norwegian Ridgeback
Jpr,18,89,white,Norwegian Ridgeback
Jqmdb,5,26,black,Norwegian Ridgeback
Jrah,1,23,red,Norwegian Ridgeback
Jrce,17,28,blue,Norwegian Ridgeback
Jrpcqr,9,52,blue,Norwegian Ridgeback
Jwbuqpv,0,29,red,Norwegian Ridgeback
Kee,6,19,red,Norwegian Ridgeback
Kefqea,17,82,red,Norwegian Ridgeback
Kfrt,4,95,black,Norwegian Ridgeback
Kgmruv,3,25,white,Norwegian Ridgeback
Kikthotc,9,55,red,Norwegian Ridgeback
Kitkabi,11,80,red,Norwegian Ridgeback
Kjuohrn,6,61,blue,Norwegian Ridgeback
Kmc,3,73,black,Norwegian Ridgeback
Knj,6,48,red,Norwegian Ridgeback
Kobwacn,6,28,red,Norwegian Ridgeback
Ktbbemnt,19,61,white,Norwegian Ridgeback
Kujg,19,90,blue,Norwegian Ridgeback
Kxcxw,8,1,red,Norwegian Ridgeback
Kypm,11,1,blue,Norwegian Ridgeback
Laeqgnp,2,80,blue,Norwegian Ridgeback
Laqln,1,59,black,Norwegian Ridgeback
Lckoyrno,4,53,black,Norwegian Ridgeback
Lhsexu,6,66,black,Norwegian Ridgeback
Ljpbvfkc,10,46,black,Norwegian Ridgeback
Lkhgo,0,43,black,Norwegian Ridgeback
Lko,0,12,blue,Norwegian Ridgeback
Lkptls,12,27,blue,Norwegian Ridgeback
Lkvx,8,33,blue,Norwegian Ridgeback
Llsxe,0,34,blue,Norwegian Ridgeback
Lqfndek,10,43,red,Norwegian Ridgeback
Luhfwltw,6,71,white,Norwegian Ridgeback
Lur,10,11,black,Norwegian Ridgeback
Lvw,5,96,black,Norwegian Ridgeback
Lwjwof,10,98,red,Norwegian Ridgeback
Lwyidq,4,82,white,Norwegian Ridgeback
Lxcpo,16,59,red,Norwegian Ridgeback
Lxf,11,21,blue,Norwegian Ridgeback
Mbjpajy,9,13,blue,Norwegian Ridgeback
Mbyyo,1,47,red,Norwegian Ridgeback
Mgcpiky,5,91,white,Norwegian Ridgeback
Mhugw,15,7,white,Norwegian Ridgeback
Mitjwrt,12,99,white,Norwegian Ridgeback
Mjuhgaw,10,19,blue,Norwegian Ridgeback
Mkigcjo,9,18,red,Norwegian Ridgeback
Mkxadk,8,66,black,Norwegian Ridgeback
Mljl,6,20,white,Norwegian Ridgeback
Mmmnu,19,58,blue,Norwegian Ridgeback
Mmql,3,73,red,Norwegian Ridgeback
Mmvo,13,16,white,Norwegian Ridgeback
Mmwpw,3,56,black,Norwegian Ridgeback
Mnb,15,97,white,Norwegian Ridgeback
Moxss,0,57,red,Norwegian Ridgeback
Mrqobf,1,63,white,Norwegian Ridgeback
Mugnrioq,12,54,blue,Norwegian Ridgeback
Mxapv,11,29,red,Norwegian Ridgeback
Ncibpv,18,60,red,Norwegian Ridgeback
Nec,10,76,red,Norwegian Ridgeback
Nfffte,10,32,black,Norwegian Ridgeback
Ngfq,16,71,white,Norwegian Ridgeback
Ngj,5,34,blue,Norwegian Ridgeback
Ngyqyll,6,22,blue,Norwegian Ridgeback
Nhhacel,15,35,white,Norwegian Ridgeback
Nifiumc,16,86,black,Norwegian Ridgeback
Nkgc,3,62,red,Norwegian Ridgeback
Nlxsl,5,36,white,Norwegian Ridgeback
Nnf,1,14,blue,Norwegian Ridgeback
Nsdmb,10,39,black,Norwegian Ridgeback
Nutjb,13,58,red,Norwegian Ridgeback
Nvk,18,84,blue,Norwegian Ridgeback
Nwidth,5,1,blue,Norwegian Ridgeback
Nwk,4,59,blue,Norwegian Ridgeback
Nxxeyqf,12,72,blue,Norwegian Ridgeback
Nyepera,20,68,blue,Norwegian Ridgeback
Nyglxmh,7,99,black,Norwegian Ridgeback
Nymjos,7,31,white,Norwegian Ridgeback
Odsteh,19,6,white,Norwegian Ridgeback
Ofr,15,41,white,Norwegian Ridgeback
Ofuf,12,93,blue,Norwegian Ridgeback
Okncmoht,15,46,white,Norwegian Ridgeback
Olsdn,13,29,black,Norwegian Ridgeback
Olyng,2,62,black,Norwegian Ridgeback
Omflyj,3,13,red,Norwegian Ridgeback
Omqwq,9,26,white,Norwegian Ridgeback
Onavqqn,18,28,blue,Norwegian Ridgeback
Onlo,0,93,black,Norwegian Ridgeback
Oof,17,97,blue,Norwegian Ridgeback
Oovsquv,17,34,black,Norwegian Ridgeback
Orbi,7,74,red,Norwegian Ridgeback
Oscr,16,83,black,Norwegian Ridgeback
Otadu,14,35,black,Norwegian Ridgeback
Ougmk,16,97,white,Norwegian Ridgeback
Oupsa,4,3,black,Norwegian Ridgeback
Ovnvk,15,54,red,Norwegian Ridgeback
Oxba,1,55,black,Norwegian Ridgeback
Oxrg,11,2,black,Norwegian Ridgeback
Paouxh,13,25,blue,Norwegian Ridgeback
Pbvx,17,62,red,Norwegian Ridgeback
Pciwe,4,19,black,Norwegian Ridgeback
Peca,13,41,white,Norwegian Ridgeback
Phiy,19,91,blue,Norwegian Ridgeback
Pidtojv,17,97,black,Norwegian Ridgeback
Pkuvg,1,88,black,Norwegian Ridgeback
Pml,18,77,black,Norwegian Ridgeback
Pmlc,18,13,black,Norwegian Ridgeback
Pmshjel,6,70,white,Norwegian Ridgeback
Pnyj,1,47,red,Norwegian Ridgeback
Povc,9,35,black,Norwegian Ridgeback
Pssc,14,40,blue,Norwegian Ridgeback
Pxconydw,0,99,black,Norwegian Ridgeback
Pxhlpsy,10,48,white,Norwegian Ridgeback
Qaihpt,10,52,black,Norwegian Ridgeback
Qbxwk,16,61,blue,Norwegian Ridgeback
Qcb,0,48,red,Norwegian Ridgeback
Qdvt,13,81,red,Norwegian Ridgeback
Qebf,16,95,black,Norwegian Ridgeback
Qif,4,71,black,Norwegian Ridgeback
Qikihaqj,19,55,black,Norwegian Ridgeback
Qiyoi,2,89,red,Norwegian Ridgeback
Qjxp,8,12,red,Norwegian Ridgeback
Qohus,7,4,black,Norwegian Ridgeback
Qptsjjsp,6,12,white,Norwegian Ridgeback
Qrepbitr,9,41,white,Norwegian Ridgeback
Qugi,15,30,white,Norwegian Ridgeback
Qvxrfs,15,17,red,Norwegian Ridgeback
Qwuvay,18,74,black,Norwegian Ridgeback
Qyujmfl,5,89,white,Norwegian Ridgeback
Rakkpi,20,86,blue,Norwegian Ridgeback
Raycgjha,12,76,white,Norwegian Ridgeback
Rbmjmnv,8,99,black,Norwegian Ridgeback
Rbpltmi,2,93,black,Norwegian Ridgeback
Rcly,8,40,white,Norwegian Ridgeback
Rcw,4,18,red,Norwegian Ridgeback
Redg,18,5,white,Norwegian Ridgeback
Rglj,11,5,blue,Norwegian Ridgeback
Rmgvvy,12,91,black,Norwegian Ridgeback
Rokaom,16,61,black,Norwegian Ridgeback
Rpsh,2,11,white,Norwegian Ridgeback
Rsiqg,17,68,black,Norwegian Ridgeback
Rssllkrd,11,72,white,Norwegian Ridgeback
Rsta,11,58,blue,Norwegian Ridgeback
Rtsvd,18,16,white,Norwegian Ridgeback
Rtxgkkh,0,75,red,Norwegian Ridgeback
Ryctp,6,91,black,Norwegian Ridgeback
Rycyg,11,23,blue,Norwegian Ridgeback
Ryvur,0,15,white,Norwegian Ridgeback
Sajywv,4,39,blue,Norwegian Ridgeback
Scyabdoq,19,38,white,Norwegian Ridgeback
Sebupgu,5,51,white,Norwegian Ridgeback
Sek,20,12,red,Norwegian Ridgeback
Sgbek,5,50,red,Norwegian Ridgeback
Shgs,6,29,white,Norwegian Ridgeback
Skanv,17,86,red,Norwegian Ridgeback
Srdscseg,4,72,red,Norwegian Ridgeback
Ssnbhl,13,9,white,Norwegian Ridgeback
Suti,9,52,black,Norwegian Ridgeback
Suwps,16,11,red,Norwegian Ridgeback
Swgnobgu,20,49,black,Norwegian Ridgeback
Sysxe,12,32,blue,Norwegian Ridgeback
Teeim,3,41,blue,Norwegian Ridgeback
Tejp,7,73,red,Norwegian Ridgeback
Teo,9,82,blue,Norwegian Ridgeback
Tflqqox,13,37,red,Norwegian Ridgeback
Tgfo,12,64,blue,Norwegian Ridgeback
Thodhxqr,7,46,white,Norwegian Ridgeback
Tioujyp,1,49,red,Norwegian Ridgeback
Tjpl,19,65,black,Norwegian Ridgeback
Trckdq,12,90,white,Norwegian Ridgeback
Treebpbm,11,67,white,Norwegian Ridgeback
Ttemd,6,91,white,Norwegian Ridgeback
Ttlmwh,7,97,red,Norwegian Ridgeback
Tvknh,20,4,red,Norwegian Ridgeback
Tvydujq,13,76,white,Norwegian Ridgeback
Tvyix,5,1,white,Norwegian Ridgeback
Tyd,15,79,blue,Norwegian Ridgeback
Ubqwol,17,84,blue,Norwegian Ridgeback
Ucwd,13,97,white,Norwegian Ridgeback
Udxmaxq,9,60,white,Norwegian Ridgeback
Ueel,20,73,white,Norwegian Ridgeback
Uexvb,14,42,white,Norwegian Ridgeback
Uhdfxmc,4,72,black,Norwegian Ridgeback
Uhnwegp,5,49,white,Norwegian Ridgeback
Uichm,16,75,red,Norwegian Ridgeback
Ujkvdu,2,54,red,Norwegian Ridgeback
Ulx,20,29,blue,Norwegian Ridgeback
Upicql,20,57,blue,Norwegian Ridgeback
Upvt,15,9,red,Norwegian Ridgeback
Usggyf,11,17,white,Norwegian Ridgeback
Utc,6,65,black,Norwegian Ridgeback
Uxpnc,9,75,white,Norwegian Ridgeback
Vavt,1,55,black,Norwegian Ridgeback
Vebrebg,11,32,red,Norwegian Ridgeback
Vee,10,85,red,Norwegian Ridgeback
Vetuqe,15,89,blue,Norwegian Ridgeback
Vevimif,19,62,red,Norwegian Ridgeback
Vhc,7,40,white,Norwegian Ridgeback
Vhmwgb,11,69,white,Norwegian Ridgeback
Vhtpuds,4,31,red,Norwegian Ridgeback
Vjan,19,27,black,Norwegian Ridgeback
Vlyrj,13,95,red,Norwegian Ridgeback
Vncpmeh,6,27,red,Norwegian Ridgeback
Vngd,1,5,white,Norwegian Ridgeback
Vojecu,16,52,white,Norwegian Ridgeback
Vqkm,19,32,red,Norwegian Ridgeback
Vwauwo,3,39,white,Norwegian Ridgeback
Wacmc,10,88,black,Norwegian Ridgeback
Wbeqxbqp,11,71,white,Norwegian Ridgeback
Wdugte,1,99,blue,Norwegian Ridgeback
Wflltna,6,65,black,Norwegian Ridgeback
Wgmhdc,6,5,black,Norwegian Ridgeback
Whqjltg,5,81,white,Norwegian Ridgeback
Wixlqwvg,2,46,red,Norwegian Ridgeback
Wmc,13,7,red,Norwegian Ridgeback
Wpefwbij,11,8,blue,Norwegian Ridgeback
Wpg,13,55,white,Norwegian Ridgeback
Wsckf,19,23,blue,Norwegian Ridgeback
Wunr,14,39,blue,Norwegian Ridgeback
Wvf,13,64,blue,Norwegian Ridgeback
Wvqpcw,11,1,white,Norwegian Ridgeback
Wwkt,10,18,white,Norwegian Ridgeback
Wyqqrhog,16,100,white,Norwegian Ridgeback
Xfky,13,95,white,Norwegian Ridgeback
Xfrk,12,29,blue,Norwegian Ridgeback
Xjahm,16,34,white,Norwegian Ridgeback
Xkcc,17,3,blue,Norwegian Ridgeback
Xlkyvrw,13,74,blue,Norwegian Ridgeback
Xmqcu,10,20,red,Norwegian Ridgeback
Xnirxec,3,38,blue,Norwegian Ridgeback
Xpdfo,19,64,white,Norwegian Ridgeback
Xpujtr,14,5,red,Norwegian Ridgeback
Xqj,19,4,blue,Norwegian Ridgeback
Xroo,3,51,white,Norwegian Ridgeback
Xtog,8,27,red,Norwegian Ridgeback
Xtyrq,9,28,black,Norwegian Ridgeback
Xvkht,5,29,black,Norwegian Ridgeback
Xwhrxv,0,55,black,Norwegian Ridgeback
Xxqy,20,69,black,Norwegian Ridgeback
Xyokqbsj,16,28,blue,Norwegian Ridgeback
Yaxb,6,81,blue,Norwegian Ridgeback
Ygd,16,86,black,Norwegian Ridgeback
Ygvp,9,47,white,Norwegian Ridgeback
Yhiuqqs,5,83,blue,Norwegian Ridgeback
Yijyn,20,54,white,Norwegian Ridgeback
Yjmpybh,12,51,white,Norwegian Ridgeback
Yjxvvpsa,2,57,black,Norwegian Ridgeback
Ytd,4,66,blue,Norwegian Ridgeback
Ythnyup,11,79,black,Norwegian Ridgeback
Yunsfdsk,19,55,white,Norwegian Ridgeback
Yuxfjw,8,43,black,Norwegian Ridgeback
Yyuvdwvc,3,14,blue,Norwegian Ridgeback
Aaxspeu,7,94,black,Peruvian Vipertooth
Abyua,14,52,blue,Peruvian Vipertooth
Acwprn,18,72,white,Peruvian Vipertooth
Addjdgeh,6,14,blue,Peruvian Vipertooth
Ahpcgfe,20,65,blue,Peruvian Vipertooth
Ahtpbpy,15,30,black,Peruvian Vipertooth
Ajco,9,8,blue,Peruvian Vipertooth
Ajmpcpbl,5,16,red,Peruvian Vipertooth
Anoqygr,7,96,black,Peruvian Vipertooth
Anqwa,2,16,black,Peruvian Vipertooth
Aqgqi,9,67,black,Peruvian Vipertooth
