Name, Size, Age, Color, Breed
Wwmyacsg,7,49,blue,Common Welsh Green
Eok,10,49,black,Hebridean Black
Gkfne,3,49,red,Hebridean Black
Ornjtr,15,49,red,Hebridean Black
Drb,10,49,red,Hungarian Horntail
Qpola,17,49,blue,Hungarian Horntail
Ysp,8,49,black,Hungarian Horntail
Dkofn,7,49,black,Norwegian Ridgeback
Fcnsx,4,49,blue,Norwegian Ridgeback
Swgnobgu,20,49,black,Norwegian Ridgeback
Tioujyp,1,49,red,Norwegian Ridgeback
Uhnwegp,5,49,white,Norwegian Ridgeback
Caksc,4,49,white,Peruvian Vipertooth
Fhqwf,0,49,white,Peruvian Vipertooth
Mvaigef,11,49,blue,Peruvian Vipertooth
Pigy,6,49,white,Peruvian Vipertooth
Pju,5,49,blue,Peruvian Vipertooth
Ptblu,15,49,red,Peruvian Vipertooth
Qvihma,6,49,white,Peruvian Vipertooth
Xslupmc,6,49,blue,Peruvian Vipertooth
Xymt,18,49,white,Peruvian Vipertooth
Doe,3,49,blue,Romanian Longhorn
Ihx,20,49,blue,Romanian Longhorn
Jkpcg,7,49,white,Romanian Longhorn
Knht,7,49,white,Romanian Longhorn
Offple,11,49,white,Romanian Longhorn
Yqx,1,49,black,Romanian Longhorn
Kij,7,49,red,Swedish Short-Snout
Ptbinu,13,49,white,Swedish Short-Snout
Rrarbw,12,49,black,Swedish Short-Snout
Ywmrica,10,49,blue,Swedish Short-Snout
Vahaojh,11,49,red,Ukrainian Ironbelly
Fgt,7,50,blue,Antipodean Opaleye
Qrttjjex,7,50,blue,Antipodean Opaleye
Uurl,5,50,red,Antipodean Opaleye
Woepmj,5,50,black,Antipodean Opaleye
Geny,2,50,white,Chinese Fireball
Qmmglme,1,50,white,Chinese Fireball
Sibdjb,20,50,white,Chinese Fireball
Wlqyvr,1,50,black,Chinese Fireball
Nryebqr,16,50,black,Common Welsh Green
Bjstrko,9,50,blue,Hebridean Black
Eekops,15,50,blue,Hebridean Black
Iwk,20,50,red,Hebridean Black
Iwqpg,8,50,red,Hebridean Black
Mydko,1,50,black,Hebridean Black
Nakeo,14,50,white,Hebridean Black
Rdy,17,50,blue,Hebridean Black
Uupjoghb,6,50,blue,Hebridean Black
Wbt,1,50,red,Hebridean Black
Wqqvqt,8,50,blue,Hebridean Black
Yahbjsyo,16,50,black,Hebridean Black
Bwrwjtog,20,50,red,Hungarian Horntail
Ikrc,20,50,blue,Hungarian Horntail
Aaa,7,50,red,Norwegian Ridgeback
Bktxdbqr,3,50,black,Norwegian Ridgeback
Sgbek,5,50,red,Norwegian Ridgeback
Fppeoqq,12,50,white,Peruvian Vipertooth
Hixuccvs,5,50,black,Peruvian Vipertooth
Jqtcownx,12,50,blue,Peruvian Vipertooth
Lkcsb,1,50,black,Peruvian Vipertooth
Lxgo,3,50,red,Peruvian Vipertooth
Ckpdrk,14,50,black,Romanian Longhorn
Ecltipky,4,50,blue,Romanian Longhorn
Eyvvtcr,13,50,blue,Romanian Longhorn
Mpfh,18,50,blue,Romanian Longhorn
Glpwqg,5,50,blue,Swedish Short-Snout
Tls,8,50,white,Swedish Short-Snout
Tyyox,9,50,red,Swedish Short-Snout
Usy,12,50,blue,Swedish Short-Snout
Clxgms,3,50,blue,Ukrainian Ironbelly
Feodhgv,0,50,blue,Ukrainian Ironbelly
Qllmyru,7,50,blue,Ukrainian Ironbelly
Aknjhtvt,20,51,red,Antipodean Opaleye
Elceo,1,51,white,Antipodean Opaleye
Erwx,7,51,white,Antipodean Opaleye
Helnueu,19,51,blue,Antipodean Opaleye
Lbvx,14,51,blue,Antipodean Opaleye
Ofokh,2,51,blue,Antipodean Opaleye
Cfl,3,51,white,Chinese Fireball
Gbywtyo,20,51,black,Chinese Fireball
Jrb,17,51,black,Chinese Fireball
Kkh,6,51,red,Chinese Fireball
Ttyj,6,51,red,Chinese Fireball
Tjslld,8,51,red,Common Welsh Green
Dxvxcfa,11,51,black,Hebridean Black
Irllwoht,2,51,red,Hebridean Black
Qilvfxo,17,51,red,Hebridean Black
Vcjoww,12,51,black,Hebridean Black
Fpnml,14,51,red,Hungarian Horntail
Ppq,17,51,black,Hungarian Horntail
Puoq,11,51,red,Hungarian Horntail
Qvrhdyf,16,51,blue,Hungarian Horntail
Tjhjo,19,51,red,Hungarian Horntail
Sebupgu,5,51,white,Norwegian Ridgeback
Xroo,3,51,white,Norwegian Ridgeback
Yjmpybh,12,51,white,Norwegian Ridgeback
Aumarm,9,51,red,Peruvian Vipertooth
Cmtj,5,51,black,Peruvian Vipertooth
Jknmp,3,51,red,Peruvian Vipertooth
Pjuyb,2,51,black,Peruvian Vipertooth
Uxjbkydx,3,51,white,Peruvian Vipertooth
Vinjhrlv,19,51,black,Peruvian Vipertooth
Vlxmjlh,10,51,blue,Peruvian Vipertooth
Vxl,3,51,white,Peruvian Vipertooth
Yjmat,16,51,red,Peruvian Vipertooth
Dkryaps,10,51,red,Romanian Longhorn
Nbssvid,10,51,black,Romanian Longhorn
Nghb,2,51,black,Romanian Longhorn
Qkja,6,51,white,Romanian Longhorn
Qmscft,1,51,black,Romanian Longhorn
Tca,20,51,blue,Romanian Longhorn
Wfah,5,51,red,Romanian Longhorn
Ltray,1,51,red,Swedish Short-Snout
Tnvayagy,3,51,black,Swedish Short-Snout
Uiegura,12,51,blue,Swedish Short-Snout
Utcq,16,51,red,Swedish Short-Snout
Cllrwher,0,51,white,Ukrainian Ironbelly
Etmyvqf,12,51,red,Ukrainian Ironbelly
Nawil,13,51,black,Ukrainian Ironbelly
Nxuh,2,51,red,Ukrainian Ironbelly
Qsrnamk,10,51,black,Ukrainian Ironbelly
Rlbxchny,19,51,red,Ukrainian Ironbelly
Ukuuu,12,51,blue,Ukrainian Ironbelly
Fgdtbpx,1,52,blue,Antipodean Opaleye
Jjxtksg,8,52,red,Antipodean Opaleye
Lwxe,6,52,white,Antipodean Opaleye
Sumydm,9,52,blue,Antipodean Opaleye
Wjseqs,13,52,red,Antipodean Opaleye
Cbsltqu,18,52,white,Chinese Fireball
Ccmut,7,52,black,Chinese Fireball
Eyv,7,52,black,Chinese Fireball
Isda,13,52,red,Chinese Fireball
Lvthy,8,52,red,Chinese Fireball
Qgtsx,5,52,blue,Common Welsh Green
Tvct,18,52,black,Common Welsh Green
Kycw,20,52,red,Hebridean Black
Yuduq,2,52,blue,Hebridean Black
Fypypxib,7,52,black,Hungarian Horntail
Iaabeqrl,0,52,red,Hungarian Horntail
Qnqk,7,52,red,Hungarian Horntail
Ssj,7,52,red,Hungarian Horntail
Wfhtaadi,13,52,white,Hungarian Horntail
Dcsemlho,8,52,white,Norwegian Ridgeback
Fdwda,8,52,red,Norwegian Ridgeback
Jrpcqr,9,52,blue,Norwegian Ridgeback
Qaihpt,10,52,black,Norwegian Ridgeback
Suti,9,52,black,Norwegian Ridgeback
Vojecu,16,52,white,Norwegian Ridgeback
Abyua,14,52,blue,Peruvian Vipertooth
Asuegutq,6,52,white,Peruvian Vipertooth
Ldyh,18,52,black,Peruvian Vipertooth
Jqm,8,52,red,Romanian Longhorn
Jqm,8,52,red,Romanian Longhorn
Qeriukd,6,52,blue,Romanian Longhorn
Eiyet,7,52,white,Swedish Short-Snout
Waypkslh,20,52,black,Swedish Short-Snout
Nxh,9,52,blue,Ukrainian Ironbelly
Ops,13,52,black,Ukrainian Ironbelly
Eplfv,18,53,red,Antipodean Opaleye
Pkmkqj,7,53,black,Antipodean Opaleye
Xvodrbd,8,53,red,Antipodean Opaleye
Dhobqsy,12,53,black,Common Welsh Green
Ofyvsj,20,53,red,Common Welsh Green
Irktp,8,53,black,Hebridean Black
Redxthf,13,53,blue,Hebridean Black
Rgumchbs,1,53,white,Hebridean Black
Tbft,20,53,blue,Hebridean Black
Vvsqnl,18,53,red,Hebridean Black
Edekvluw,9,53,white,Hungarian Horntail
Enrxsqfr,15,53,black,Hungarian Horntail
Jwuevl,14,53,white,Hungarian Horntail
Jxfji,4,53,white,Hungarian Horntail
Kmykyj,15,53,white,Hungarian Horntail
Ohsil,4,53,black,Hungarian Horntail
Oxdeh,1,53,blue,Hungarian Horntail
Soua,17,53,blue,Hungarian Horntail
Escwiyv,1,53,white,Norwegian Ridgeback
Lckoyrno,4,53,black,Norwegian Ridgeback
Bdgvl,16,53,red,Romanian Longhorn
Fni,17,53,white,Romanian Longhorn
Wmdeol,19,53,black,Romanian Longhorn
Mjuarsx,6,53,white,Swedish Short-Snout
Oyx,0,53,red,Swedish Short-Snout
Bapbqf,10,53,blue,Ukrainian Ironbelly
Ekvmse,6,53,white,Ukrainian Ironbelly
Ghccjeps,15,53,white,Ukrainian Ironbelly
Lihak,5,53,red,Ukrainian Ironbelly
Mgfgkb,6,53,white,Ukrainian Ironbelly
Mqist,4,53,black,Ukrainian Ironbelly
Cpak,3,54,red,Antipodean Opaleye
Inysaw,2,54,blue,Antipodean Opaleye
Odnjllum,0,54,white,Antipodean Opaleye
Qiqscthh,14,54,black,Antipodean Opaleye
Udmrnnt,14,54,red,Antipodean Opaleye
Jwwiwia,14,54,red,Chinese Fireball
Nusddsem,5,54,black,Chinese Fireball
Pxe,8,54,blue,Chinese Fireball
Qgierp,12,54,white,Chinese Fireball
Atyci,14,54,black,Common Welsh Green
Bedkg,15,54,red,Common Welsh Green
Ibpbm,7,54,black,Common Welsh Green
Ieeyxi,14,54,white,Common Welsh Green
Rofpv,16,54,blue,Common Welsh Green
Khjitl,3,54,black,Hebridean Black
Ppabcuu,11,54,blue,Hebridean Black
Twxobe,14,54,blue,Hebridean Black
Vtiiu,3,54,white,Hebridean Black
Dcsvejy,16,54,red,Hungarian Horntail
Eqoy,14,54,white,Hungarian Horntail
Mgcy,1,54,white,Hungarian Horntail
Txc,5,54,white,Hungarian Horntail
Mugnrioq,12,54,blue,Norwegian Ridgeback
Ovnvk,15,54,red,Norwegian Ridgeback
Ujkvdu,2,54,red,Norwegian Ridgeback
Yijyn,20,54,white,Norwegian Ridgeback
Avr,16,54,white,Peruvian Vipertooth
Iea,17,54,blue,Peruvian Vipertooth
Qjnk,2,54,red,Peruvian Vipertooth
Rmwvti,14,54,black,Peruvian Vipertooth
Wrd,4,54,red,Peruvian Vipertooth
Amdtdeyu,3,54,red,Romanian Longhorn
Ctlu,0,54,black,Romanian Longhorn
Ffnrxo,10,54,blue,Romanian Longhorn
Gau,4,54,red,Romanian Longhorn
Rgwowosn,20,54,white,Romanian Longhorn
Ugnxyc,0,54,black,Romanian Longhorn
Dhsfmgft,18,54,white,Swedish Short-Snout
Oxtfuu,13,54,red,Swedish Short-Snout
Rdcak,1,54,white,Ukrainian Ironbelly
Wrmudf,5,54,red,Ukrainian Ironbelly
Dwotwe,16,55,black,Antipodean Opaleye
Gokcywq,12,55,white,Antipodean Opaleye
Hdperyj,6,55,red,Antipodean Opaleye
Ljqxg,0,55,white,Antipodean Opaleye
Ketcwp,8,55,black,Chinese Fireball
Mxxsyut,15,55,red,Chinese Fireball
Nce,9,55,red,Chinese Fireball
Etq,7,55,blue,Common Welsh Green
Hlencq,7,55,red,Common Welsh Green
Imycc,8,55,white,Common Welsh Green
Khxwa,19,55,white,Common Welsh Green
Lue,11,55,red,Common Welsh Green
Pbvmhkaj,4,55,black,Common Welsh Green
Qtpgmdrj,2,55,white,Common Welsh Green
Rgbngm,4,55,white,Common Welsh Green
Tmbfmu,4,55,blue,Common Welsh Green
Tqxs,15,55,blue,Common Welsh Green
Dvg,13,55,blue,Hebridean Black
Gedvdgpv,11,55,black,Hebridean Black
Hrt,0,55,white,Hebridean Black
Ksdrt,7,55,blue,Hebridean Black
Lhcuefv,14,55,blue,Hebridean Black
Qyknhp,14,55,red,Hebridean Black
Mreli,14,55,black,Hungarian Horntail
Npekioh,2,55,blue,Hungarian Horntail
Xlpngb,8,55,blue,Hungarian Horntail
Dpumtmu,14,55,blue,Norwegian Ridgeback
Kikthotc,9,55,red,Norwegian Ridgeback
Oxba,1,55,black,Norwegian Ridgeback
Qikihaqj,19,55,black,Norwegian Ridgeback
Vavt,1,55,black,Norwegian Ridgeback
Wpg,13,55,white,Norwegian Ridgeback
Xwhrxv,0,55,black,Norwegian Ridgeback
Yunsfdsk,19,55,white,Norwegian Ridgeback
Gtxnura,12,55,black,Peruvian Vipertooth
Kta,1,55,white,Peruvian Vipertooth
Ouwjltrl,15,55,blue,Peruvian Vipertooth
Egultpy,0,55,blue,Romanian Longhorn
Ghog,7,55,red,Romanian Longhorn
Hsv,8,55,black,Romanian Longhorn
Pfj,16,55,red,Romanian Longhorn
Vhjubfmd,14,55,white,Romanian Longhorn
Vvgku,6,55,blue,Romanian Longhorn
Xklflf,10,55,white,Romanian Longhorn
Cxk,19,55,white,Swedish Short-Snout
Mexcxyd,14,55,white,Swedish Short-Snout
Sbtaehey,17,55,white,Swedish Short-Snout
Aghfkgky,13,55,black,Ukrainian Ironbelly
Eaeccgt,9,55,blue,Ukrainian Ironbelly
Eyyqvbig,15,55,black,Ukrainian Ironbelly
Men,15,55,white,Ukrainian Ironbelly
Whcmtdqo,16,55,white,Ukrainian Ironbelly
Civyh,6,56,black,Antipodean Opaleye
Dyfjmdyp,2,56,blue,Antipodean Opaleye
Idfnp,4,56,blue,Antipodean Opaleye
Ihay,19,56,black,Antipodean Opaleye
Svv,18,56,blue,Antipodean Opaleye
Vxghetu,7,56,blue,Antipodean Opaleye
Auvveo,13,56,blue,Chinese Fireball
Iia,12,56,red,Chinese Fireball
Jyytifns,14,56,black,Chinese Fireball
Pwec,3,56,blue,Chinese Fireball
Gydlqqlk,15,56,white,Common Welsh Green
Hohj,10,56,white,Common Welsh Green
Ibckwd,17,56,red,Common Welsh Green
Nchfm,16,56,red,Common Welsh Green
Pcawuf,17,56,red,Common Welsh Green
Tck,19,56,black,Common Welsh Green
Tcreeoiq,20,56,red,Common Welsh Green
Xqttbjb,6,56,red,Common Welsh Green
Ildkq,2,56,red,Hebridean Black
Ivgjtv,19,56,black,Hebridean Black
Lfvgypco,12,56,red,Hebridean Black
Uvjg,9,56,red,Hebridean Black
Dmnxup,16,56,white,Hungarian Horntail
Hajl,18,56,blue,Hungarian Horntail
Icsyfu,17,56,white,Hungarian Horntail
Imvbi,7,56,red,Hungarian Horntail
Ivw,5,56,black,Hungarian Horntail
Kvpuxkt,2,56,blue,Hungarian Horntail
Car,4,56,blue,Norwegian Ridgeback
Dfpfyrfm,10,56,blue,Norwegian Ridgeback
Faxxmnxd,0,56,black,Norwegian Ridgeback
Mmwpw,3,56,black,Norwegian Ridgeback
Oumsid,16,56,black,Peruvian Vipertooth
Twes,12,56,black,Peruvian Vipertooth
Bawk,12,56,black,Romanian Longhorn
Rxbyjjy,5,56,white,Romanian Longhorn
Coc,5,56,white,Swedish Short-Snout
Mfjhpyvo,7,56,blue,Swedish Short-Snout
Hqjdvo,7,56,red,Ukrainian Ironbelly
Kjcfhp,9,56,red,Ukrainian Ironbelly
Yfjnpwqf,18,56,red,Ukrainian Ironbelly
Ckhxxu,10,57,black,Antipodean Opaleye
Gkqq,6,57,black,Antipodean Opaleye
Dwbsebd,12,57,blue,Chinese Fireball
Eoox,2,57,black,Chinese Fireball
Jyv,16,57,red,Chinese Fireball
Pvklbx,13,57,white,Chinese Fireball
Rfwiul,14,57,black,Chinese Fireball
Tpqosw,1,57,white,Chinese Fireball
Fmuk,18,57,white,Common Welsh Green
Njlaysj,4,57,blue,Common Welsh Green
Rwaen,3,57,blue,Common Welsh Green
Dhjjusl,1,57,white,Hebridean Black
Hrbq,3,57,blue,Hebridean Black
Iemhf,3,57,black,Hebridean Black
Ina,9,57,white,Hebridean Black
Vklt,17,57,white,Hebridean Black
The,11,57,black,Hungarian Horntail
Erw,13,57,black,Norwegian Ridgeback
Fxniyav,12,57,white,Norwegian Ridgeback
Moxss,0,57,red,Norwegian Ridgeback
Upicql,20,57,blue,Norwegian Ridgeback
Yjxvvpsa,2,57,black,Norwegian Ridgeback
Beqbldvq,9,57,black,Peruvian Vipertooth
Ctg,9,57,white,Peruvian Vipertooth
Eslve,14,57,white,Peruvian Vipertooth
Jmqgcjod,12,57,black,Peruvian Vipertooth
Jpmpxg,13,57,white,Peruvian Vipertooth
Osqexnqa,13,57,black,Peruvian Vipertooth
Sikbtfj,8,57,white,Peruvian Vipertooth
Htygcs,3,57,white,Romanian Longhorn
Obbpww,1,57,black,Romanian Longhorn
Qml,9,57,black,Romanian Longhorn
Qml,9,57,black,Romanian Longhorn
Stsg,12,57,black,Romanian Longhorn
Yraeksp,15,57,white,Romanian Longhorn
Dxho,10,57,red,Swedish Short-Snout
Hirwhhfx,3,57,black,Swedish Short-Snout
Oxtdcrr,14,57,white,Swedish Short-Snout
Srynqw,6,57,red,Swedish Short-Snout
Trsaybbd,7,57,blue,Swedish Short-Snout
Coygtoe,8,57,black,Ukrainian Ironbelly
Dghxu,3,57,red,Ukrainian Ironbelly
Rkgfp,3,57,white,Ukrainian Ironbelly
Xudfw,14,57,blue,Ukrainian Ironbelly
Dxkluve,4,58,black,Antipodean Opaleye
Lduvmqp,4,58,blue,Antipodean Opaleye
Nqybnm,13,58,white,Antipodean Opaleye
Nxhxsanj,19,58,white,Antipodean Opaleye
Tykoue,15,58,white,Antipodean Opaleye
Ydqgr,17,58,black,Antipodean Opaleye
Cmpekmo,13,58,white,Chinese Fireball
Jsocq,17,58,blue,Chinese Fireball
Ofn,18,58,black,Chinese Fireball
Yyhautgy,20,58,black,Chinese Fireball
Igcbn,7,58,white,Common Welsh Green
Oakx,11,58,black,Common Welsh Green
Onmyffp,18,58,white,Common Welsh Green
Pisdctle,9,58,black,Common Welsh Green
Saksvsw,16,58,red,Common Welsh Green
Xovmjrra,17,58,black,Common Welsh Green
Xxebbcsw,4,58,red,Common Welsh Green
Beykvtb,0,58,black,Hebridean Black
Fwh,3,58,red,Hebridean Black
Ckx,16,58,white,Hungarian Horntail
Dfijhou,7,58,black,Hungarian Horntail
Hvt,20,58,white,Hungarian Horntail
Mll,19,58,white,Hungarian Horntail
Ncuf,7,58,white,Hungarian Horntail
Mmmnu,19,58,blue,Norwegian Ridgeback
Nutjb,13,58,red,Norwegian Ridgeback
Rsta,11,58,blue,Norwegian Ridgeback
Bdcjjggu,18,58,blue,Romanian Longhorn
Fyus,7,58,white,Romanian Longhorn
Gfkk,19,58,black,Romanian Longhorn
Pofjkprq,6,58,red,Romanian Longhorn
Tgnuk,5,58,blue,Romanian Longhorn
Fqjm,13,58,white,Swedish Short-Snout
Uhq,17,58,white,Swedish Short-Snout
Ebvos,18,58,blue,Ukrainian Ironbelly
Hmhyd,1,58,red,Ukrainian Ironbelly
Nmwi,7,58,red,Ukrainian Ironbelly
Rry,5,58,white,Ukrainian Ironbelly
Sdqgot,1,58,red,Ukrainian Ironbelly
Wpywmlm,1,58,black,Ukrainian Ironbelly
Dccxek,1,59,black,Antipodean Opaleye
Kiwh,3,59,red,Antipodean Opaleye
Mupimwk,15,59,black,Antipodean Opaleye
Onrsm,12,59,white,Antipodean Opaleye
Pxihdow,9,59,blue,Antipodean Opaleye
Qmqbwh,4,59,black,Antipodean Opaleye
Foitsfny,3,59,white,Chinese Fireball
Hugyqnf,1,59,black,Chinese Fireball
Oupki,4,59,blue,Chinese Fireball
Vub,6,59,blue,Chinese Fireball
Ycwfg,10,59,black,Chinese Fireball
Jub,0,59,white,Common Welsh Green
Uyb,4,59,black,Common Welsh Green
Bfcan,8,59,white,Hebridean Black
Ncqfmrk,17,59,blue,Hebridean Black
Vcy,0,59,black,Hebridean Black
Gvgvg,15,59,black,Hungarian Horntail
Jrqkacn,15,59,blue,Hungarian Horntail
Dfnflwa,12,59,blue,Norwegian Ridgeback
Laqln,1,59,black,Norwegian Ridgeback
Lxcpo,16,59,red,Norwegian Ridgeback
Nwk,4,59,blue,Norwegian Ridgeback
Kgrutkij,10,59,white,Peruvian Vipertooth
Qjveojmj,11,59,blue,Peruvian Vipertooth
Uslust,11,59,blue,Peruvian Vipertooth
Ier,12,59,white,Romanian Longhorn
Irlfvggq,12,59,white,Romanian Longhorn
Mhh,4,59,white,Romanian Longhorn
Ssskqifl,6,59,red,Romanian Longhorn
Ddaoy,9,59,blue,Swedish Short-Snout
Mrwi,4,59,white,Swedish Short-Snout
Ndssrxs,1,59,black,Swedish Short-Snout
Oyodviq,2,59,blue,Swedish Short-Snout
Yjmt,2,59,blue,Swedish Short-Snout
Qteillo,2,59,black,Ukrainian Ironbelly
Shmm,7,59,black,Ukrainian Ironbelly
Awjbvy,2,60,white,Antipodean Opaleye
Gjkbww,9,60,white,Antipodean Opaleye
Hppagp,0,60,blue,Antipodean Opaleye
Iamfyb,11,60,red,Antipodean Opaleye
Vrdcwbk,19,60,white,Antipodean Opaleye
Ekfyocrp,0,60,white,Chinese Fireball
Gtwqkf,6,60,black,Chinese Fireball
Kpwdcebd,0,60,black,Chinese Fireball
Gnqdhvyf,2,60,black,Common Welsh Green
Ubf,5,60,black,Common Welsh Green
Vbalpg,2,60,blue,Hebridean Black
Jonxgfij,17,60,blue,Hungarian Horntail
Lecx,14,60,white,Hungarian Horntail
Teq,13,60,blue,Hungarian Horntail
Tthqr,5,60,red,Hungarian Horntail
Xlsa,8,60,black,Hungarian Horntail
Hhdqc,0,60,white,Norwegian Ridgeback
Ncibpv,18,60,red,Norwegian Ridgeback
Udxmaxq,9,60,white,Norwegian Ridgeback
Kgxnisd,8,60,blue,Peruvian Vipertooth
Koa,16,60,blue,Peruvian Vipertooth
Pldaue,10,60,blue,Peruvian Vipertooth
Pvfm,3,60,red,Peruvian Vipertooth
Pvfm,3,60,red,Peruvian Vipertooth
Unsxa,1,60,black,Peruvian Vipertooth
Afbryas,10,60,blue,Romanian Longhorn
Iyf,10,60,white,Romanian Longhorn
Mst,19,60,white,Swedish Short-Snout
Onq,1,60,blue,Swedish Short-Snout
Qggi,2,60,blue,Swedish Short-Snout
Xtphm,15,60,black,Swedish Short-Snout
Aurshp,19,60,black,Ukrainian Ironbelly
Dylays,1,60,blue,Ukrainian Ironbelly
Oodpnbg,13,60,red,Ukrainian Ironbelly
Pqmdwq,7,60,red,Ukrainian Ironbelly
Relyh,10,60,red,Ukrainian Ironbelly
Rge,15,60,white,Ukrainian Ironbelly
Uormmca,7,60,red,Ukrainian Ironbelly
Vfhaghx,18,60,red,Ukrainian Ironbelly
Cplapnm,10,61,white,Antipodean Opaleye
Esl,20,61,white,Antipodean Opaleye
Esl,20,61,white,Antipodean Opaleye
Iootuwru,4,61,red,Antipodean Opaleye
Mlr,0,61,blue,Antipodean Opaleye
Rkk,4,61,red,Antipodean Opaleye
Tpxu,3,61,blue,Antipodean Opaleye
Ynbubmi,1,61,white,Antipodean Opaleye
Cmulty,4,61,white,Chinese Fireball
Xaf,13,61,red,Chinese Fireball
Hung,14,61,black,Common Welsh Green
Jmfvgkuh,5,61,blue,Common Welsh Green
Nsg,19,61,red,Common Welsh Green
Ort,8,61,white,Common Welsh Green
Qjbsu,3,61,white,Common Welsh Green
Xyffjww,19,61,red,Common Welsh Green
Ateq,20,61,red,Hebridean Black
Btg,16,61,blue,Hebridean Black
Cfsytga,7,61,black,Hebridean Black
Fghmk,20,61,white,Hebridean Black
Nxbqryas,15,61,black,Hebridean Black
Thxn,2,61,black,Hebridean Black
Vnsc,4,61,black,Hebridean Black
Awmg,6,61,black,Hungarian Horntail
Psrjnccn,15,61,black,Hungarian Horntail
Cdlyou,6,61,black,Norwegian Ridgeback
Kjuohrn,6,61,blue,Norwegian Ridgeback
Ktbbemnt,19,61,white,Norwegian Ridgeback
Qbxwk,16,61,blue,Norwegian Ridgeback
Rokaom,16,61,black,Norwegian Ridgeback
Khwhj,11,61,black,Peruvian Vipertooth
Mhin,18,61,blue,Peruvian Vipertooth
Ntgi,9,61,black,Peruvian Vipertooth
Wmoomogm,12,61,red,Peruvian Vipertooth
Ldbfl,5,61,white,Romanian Longhorn
Mrbugeyy,5,61,white,Romanian Longhorn
Rsqm,15,61,white,Romanian Longhorn
Gqf,17,61,red,Swedish Short-Snout
Nbqgyq,6,61,black,Swedish Short-Snout
Vfjm,7,61,white,Ukrainian Ironbelly
Wmootr,9,61,red,Ukrainian Ironbelly
Cxcgeoy,3,62,red,Antipodean Opaleye
Kklupwju,19,62,white,Antipodean Opaleye
Rnixq,13,62,black,Antipodean Opaleye
Tjyfqeh,8,62,black,Antipodean Opaleye
Vmo,6,62,white,Antipodean Opaleye
Xxxiwk,2,62,black,Antipodean Opaleye
Otck,13,62,blue,Chinese Fireball
Qsb,4,62,black,Chinese Fireball
Wadgc,19,62,blue,Chinese Fireball
Wyp,6,62,blue,Chinese Fireball
Xrfaded,18,62,blue,Chinese Fireball
Hmbujpik,3,62,blue,Common Welsh Green
Jeviwxo,10,62,blue,Common Welsh Green
Olxbd,11,62,red,Common Welsh Green
Svm,10,62,black,Common Welsh Green
Ulynrvex,17,62,black,Common Welsh Green
Uuxvyuxa,5,62,black,Common Welsh Green
Vwhf,4,62,blue,Common Welsh Green
Cxqqck,19,62,black,Hebridean Black
Rnjbte,8,62,blue,Hebridean Black
Sovw,15,62,blue,Hebridean Black
Ucjqj,20,62,black,Hebridean Black
Iovqfqcj,12,62,blue,Hungarian Horntail
Qhkaoci,14,62,blue,Hungarian Horntail
Qyg,14,62,white,Hungarian Horntail
Ugvaa,8,62,red,Hungarian Horntail
Awh,7,62,black,Norwegian Ridgeback
Awh,7,62,black,Norwegian Ridgeback
Nkgc,3,62,red,Norwegian Ridgeback
Olyng,2,62,black,Norwegian Ridgeback
Pbvx,17,62,red,Norwegian Ridgeback
Vevimif,19,62,red,Norwegian Ridgeback
Bgjixxww,5,62,white,Peruvian Vipertooth
Bigbia,9,62,white,Peruvian Vipertooth
Jmgfxp,8,62,red,Peruvian Vipertooth
Vjuarejm,8,62,red,Peruvian Vipertooth
Fxjdvetk,3,62,white,Romanian Longhorn
Ntxhtx,19,62,blue,Romanian Longhorn
Rjv,7,62,black,Romanian Longhorn
Sfjv,5,62,black,Romanian Longhorn
Sjx,13,62,red,Romanian Longhorn
Vaexot,13,62,blue,Romanian Longhorn
Wtkgcj,8,62,blue,Romanian Longhorn
Jedjysr,1,62,white,Swedish Short-Snout
Xdbrwy,7,62,black,Swedish Short-Snout
Dyhialqn,0,62,white,Ukrainian Ironbelly
Tgymdkq,4,62,black,Ukrainian Ironbelly
Wspppkn,14,62,blue,Ukrainian Ironbelly
Xbo,18,62,blue,Ukrainian Ironbelly
Cxtcfuj,2,63,blue,Antipodean Opaleye
Hxc,8,63,white,Antipodean Opaleye
Jbwcuxk,11,63,white,Antipodean Opaleye
Kgpgpyd,12,63,black,Antipodean Opaleye
Lytyak,14,63,black,Antipodean Opaleye
Orxo,2,63,red,Antipodean Opaleye
Sohe,2,63,red,Antipodean Opaleye
Icrb,18,63,red,Chinese Fireball
Rbenrdu,15,63,red,Chinese Fireball
Uxxrd,17,63,blue,Chinese Fireball
Rcaymywx,8,63,black,Common Welsh Green
Rnshtvp,4,63,black,Common Welsh Green
Faulw,5,63,black,Hebridean Black
Qceb,3,63,black,Hebridean Black
Qfb,0,63,black,Hebridean Black
Bxewkonm,19,63,white,Hungarian Horntail
Cqpivd,4,63,black,Hungarian Horntail
Ishkehnu,14,63,red,Hungarian Horntail
Rkvl,14,63,red,Hungarian Horntail
Vdit,17,63,black,Hungarian Horntail
Ycxw,3,63,red,Hungarian Horntail
Mrqobf,1,63,white,Norwegian Ridgeback
Xmixsob,8,63,white,Peruvian Vipertooth
Aohecf,3,63,red,Romanian Longhorn
Cxa,10,63,black,Romanian Longhorn
Gpbs,1,63,white,Swedish Short-Snout
Jmilacj,0,63,blue,Swedish Short-Snout
Mbtb,16,63,black,Swedish Short-Snout
Oefds,16,63,white,Swedish Short-Snout
